0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
5.56297,1.26562,108.29700000000001,0.294595,0.00157978,0.151686,0.928918,0.8069350000000001,3.26986,0.179311,4.33852,289.851,0.888589,0.23090500000000003,1.86093,831.835,0.34012,10.752,0.257504,0.716479,0.00448103,0.276461,45.5273,4.40331,0.40402899999999997,0.0145408,120.391,1.68557,0.234107,-0.26909,8.43248,0.812786,1.05978,248.016,0.0436414,0.302613,-0.612506,-3.08585,1.76938,0.0748753,204.019,-32.5284,-0.458383,4.5919099999999995,0.0,0.12479100000000001,-0.0712054,3.4586,1.2455399999999999,0.181085,0.0
4.5777,1.56301,15.5004,0.198459,0.00205339,0.408977,1.4837799999999999,0.8670260000000001,3.21952,0.246469,4.26026,112.155,0.313809,0.264907,2.64368,779.8860000000001,0.340208,12.5628,0.229979,1.2488299999999999,0.751974,0.336756,88.6987,4.17543,0.4605,-0.0463636,39.8375,1.36496,0.187362,0.22207399999999997,5.47957,1.28413,0.590156,437.50199999999995,0.0420969,0.279423,0.790145,-4.10463,1.544,0.10104099999999999,153.217,33.5188,-0.281147,4.0092099999999995,0.0,0.129389,0.034777499999999996,2.71644,2.5622700000000003,0.177951,1.0
4.80202,0.5817899999999999,34.423,0.20663499999999999,0.052868399999999996,0.24762699999999999,1.7164,0.894379,3.3976599999999997,0.22279699999999997,4.53469,43.8976,0.860051,0.4901,2.93044,1280.6,0.682341,20.7723,0.21934800000000002,1.4531399999999999,1.25629,0.289089,165.919,3.31451,0.49911000000000005,0.0684949,281.258,1.53651,0.0849029,0.41798599999999997,5.79752,1.52042,0.996418,453.662,0.0959205,0.278956,-0.13653800000000002,-3.15135,1.25711,0.08443339999999999,198.39,76.1179,-0.5438970000000001,1.6422,0.00337458,0.168977,-0.777163,2.6695,1.15934,0.228343,1.0
5.80082,1.03624,110.79799999999999,0.28925700000000004,0.00461538,0.173463,0.799988,0.814016,3.3610599999999997,0.179255,4.209,176.127,0.280237,0.613873,2.1301900000000002,967.107,0.351231,22.7743,0.221538,1.32081,-1.48304,0.252308,101.13600000000001,2.84488,0.44322399999999995,-1.15893,180.123,1.66819,0.161368,-0.0507131,8.26029,1.0763,1.2490299999999999,387.088,0.091162,0.31131,0.764462,-2.4822,1.0650700000000002,0.11863900000000001,163.422,-29.846,0.8408680000000001,6.2899199999999995,0.0,0.231471,-0.51739,3.4140300000000003,1.1617600000000001,0.220635,0.0
5.16593,0.981108,143.16,0.399837,0.00378788,0.16861500000000001,1.11729,0.870906,3.22128,0.172785,3.8768599999999998,54.1646,0.908825,0.262756,2.28619,852.7489999999999,0.27970900000000004,30.1399,0.202652,0.615012,0.526095,0.304924,96.0003,3.04635,0.412919,-1.1424299999999998,117.77799999999999,1.58999,0.188026,-0.312238,8.76666,0.9404950000000001,1.102,484.411,0.08906080000000001,0.28686100000000003,0.00129374,-2.6345400000000003,1.4173799999999999,0.123741,145.428,-10.5732,1.20845,5.43549,0.00189394,0.223104,0.23504499999999998,3.1427099999999997,2.51022,0.188121,0.0
3.77391,0.36544899999999997,75.2807,0.25066,0.012154700000000001,0.213125,1.32975,0.9000809999999999,2.9626799999999998,0.19300699999999998,4.24097,28.4028,0.46976599999999996,0.376631,3.80954,1771.44,0.819725,24.9193,0.20221,1.42541,-0.42158900000000005,0.351381,197.78900000000002,3.36145,0.47842799999999996,0.150275,270.39799999999997,1.67536,0.137914,0.529792,5.92361,1.54246,0.768745,486.36300000000006,0.061639400000000004,0.28375100000000003,-0.43260699999999996,-2.94716,1.28576,0.097801,144.993,-3.3735699999999995,0.809947,2.44256,0.0,0.205702,0.00566654,2.2269799999999997,-0.0735284,0.30456700000000003,1.0
3.60587,1.40841,74.1605,0.30641799999999997,0.0212766,0.233731,1.165,0.878234,3.81843,0.20909299999999997,4.33389,125.626,0.96855,0.352496,2.35138,813.577,0.40172800000000003,109.348,0.348404,0.805924,-0.106589,0.284574,45.7013,4.0814,0.33779899999999996,-0.48899899999999996,128.86700000000002,1.6255600000000001,0.281713,-1.3203,6.0216400000000005,0.770487,1.90287,470.404,0.183912,0.34137199999999995,2.15243,-1.9062400000000002,0.9410280000000001,0.07091610000000001,99.016,-60.6323,2.04737,6.44055,0.00265957,0.12333,-0.252395,0.470371,0.0283464,0.143448,0.0
4.64955,1.8537299999999999,32.7138,0.186091,0.0091954,0.24644000000000002,1.54959,0.849498,3.4311199999999995,0.251,4.45986,124.62799999999999,0.0381077,0.348582,2.01074,772.125,0.24760900000000002,40.7471,0.252874,-0.19070399999999998,-0.622329,0.35632199999999997,38.9007,3.50779,0.49076899999999996,-0.09189689999999999,110.76700000000001,1.7871099999999998,0.285362,-0.698677,10.1274,0.55306,1.6446599999999998,421.343,0.0496194,0.2245,-0.164319,-1.7336599999999998,1.46137,0.06956210000000002,134.662,-67.7793,-0.24941,3.56949,0.0045977,0.21450100000000002,0.146428,1.95725,2.11797,0.172992,1.0
5.02723,0.8755950000000001,114.32799999999999,0.22112800000000002,0.00431034,0.094671,1.3674899999999999,0.847297,3.32597,0.260228,4.22847,156.124,0.759614,0.0819393,2.48589,929.722,0.5055850000000001,9.711039999999999,0.291667,0.640466,1.32702,0.353448,56.3537,6.968039999999999,0.414517,0.27573400000000003,212.343,1.80024,0.1141,0.326521,8.01577,1.57481,1.29314,412.038,0.08728330000000001,0.375004,-0.524126,-2.4729099999999997,1.21295,0.06165419999999999,146.421,7.06848,0.801624,2.20621,0.0,0.0829001,0.793275,3.3680800000000004,1.6376899999999999,0.301625,0.0
5.76865,0.817192,139.819,0.34931799999999996,0.00457317,0.100756,0.70228,0.792755,3.4027300000000005,0.13500399999999999,3.88668,118.363,0.9176770000000001,0.339451,2.32314,882.793,0.285341,27.8601,0.227134,0.43958100000000006,0.451633,0.31097600000000003,28.1305,3.1069400000000003,0.37967,-0.399559,205.675,1.75215,0.196456,-0.169047,9.68486,0.804821,1.84833,451.87300000000005,0.039237,0.269972,-0.509572,-1.9741400000000002,1.29261,0.0471881,202.105,-32.8108,0.102016,3.3673300000000004,0.0,0.224989,0.14041199999999998,7.3017,3.04278,0.226715,0.0
3.00152,0.387328,238.775,0.28888400000000003,0.022864,0.0,0.88739,0.911525,3.5903199999999997,0.203094,4.36488,184.05599999999998,0.9148799999999999,0.252112,3.4014300000000004,2428.62,1.45987,38.1212,0.36462100000000003,0.520814,0.590908,0.290012,201.305,4.69417,0.44092200000000004,-0.155002,96.6145,1.12361,0.20496,-0.44659,4.27513,1.09008,1.49051,386.208,0.10346500000000002,0.247979,2.69008,-2.19391,1.44531,0.0590499,132.759,-14.2234,-0.428439,6.581919999999999,0.00842359,0.10345,-0.240441,0.49140100000000003,0.330301,0.23519,1.0
4.587,0.349326,65.661,0.281449,0.016632,0.143932,0.8609610000000001,0.801834,3.18035,0.142623,4.0486699999999995,72.1413,0.841973,0.433417,2.45988,1453.79,0.612837,6.00365,0.213098,0.9089299999999999,-0.809632,0.30249499999999996,156.947,2.8121,0.495144,-0.138549,250.74200000000002,1.73637,0.15444000000000002,0.111568,9.61938,1.2304700000000002,0.517415,311.66900000000004,0.0350862,0.28007600000000005,-0.466984,-3.4179,1.63516,0.124753,200.75799999999998,-18.8298,-0.374671,2.15908,0.0,0.23385100000000003,-0.142684,6.16739,0.934372,0.255946,1.0
3.82304,1.58616,130.391,0.317641,0.0,0.137821,0.821095,0.8547170000000001,3.24799,0.189878,4.292590000000001,226.813,0.9877739999999999,0.239535,2.42656,849.294,0.336357,32.2056,0.25,0.538029,-0.475645,0.25688099999999997,27.3101,4.65011,0.32676700000000003,-0.4624,155.035,1.6288,0.23549099999999998,-0.43274300000000004,6.18438,0.550557,0.804988,306.18,0.05228630000000001,0.30306700000000003,-0.12119500000000001,-3.29518,1.6877,0.0449431,171.06400000000002,-82.7747,-0.54956,4.36726,0.0,0.13692100000000001,-0.13874,2.45007,2.40348,0.177449,0.0
6.31086,1.11325,156.797,0.389202,0.00495049,0.09588819999999999,0.9039879999999999,0.712244,3.71889,0.202031,4.35184,125.163,0.8531340000000001,0.0830332,2.3139,923.247,0.396857,18.9836,0.470297,0.5503020000000001,1.71812,0.226073,38.9431,7.675160000000001,0.440758,0.6806270000000001,78.0167,1.61863,0.153374,0.755192,6.0509900000000005,0.296597,0.249416,335.848,0.0677314,0.379583,0.000753564,-4.57219,1.3905299999999998,0.0482898,161.594,22.5739,0.354146,2.12588,0.0,0.0187256,0.373309,4.3619,6.82638,0.269453,0.0
4.9343900000000005,1.0305600000000001,119.323,0.272741,0.012820500000000002,0.131456,1.00689,0.8632190000000001,3.4375199999999997,0.156951,4.5704400000000005,32.05,0.722275,0.533652,3.60511,1124.79,0.584964,36.7346,0.35897399999999996,0.720167,0.049342699999999996,0.373626,77.279,13.3666,0.289978,0.344642,172.6,1.58748,0.232698,0.970182,6.64237,1.5362,0.355794,433.93699999999995,0.109806,0.33766,-0.058408100000000004,-3.83198,1.25145,0.0455568,123.20100000000001,-0.288206,1.01975,2.0329599999999997,0.0,0.0578773,0.678762,2.5685,6.14122,0.22922199999999998,0.0
4.81819,0.8856950000000001,421.79,0.315758,0.00338409,0.0,1.33855,0.85562,3.1259900000000003,0.163338,4.03621,-0.0994873,0.807606,0.00454916,3.0535200000000002,891.628,0.472787,22.9751,0.282572,0.555651,1.8285,0.323181,39.0273,8.58767,0.476221,0.380126,111.131,1.593,0.220137,0.546194,5.51021,1.58717,0.526089,470.467,0.0406156,0.21013600000000002,-0.29065100000000005,-3.5269699999999995,1.3287,0.0684919,135.41,31.4341,0.578184,2.01956,0.0,0.0708798,0.418206,2.68531,2.04548,0.405796,0.0
3.94121,1.22145,1.52605,0.196605,0.0,0.572439,1.48776,0.8807729999999999,3.1371,0.30185300000000004,4.0176300000000005,71.6698,0.821033,0.07051030000000001,2.27965,750.003,0.45144799999999996,18.1244,0.28541700000000003,1.51729,1.00136,0.35,104.71600000000001,4.65987,0.495225,0.614035,34.7256,1.24899,0.16436199999999998,-0.479638,4.898280000000001,1.53801,0.9495,471.724,0.25818,0.381153,1.56877,-2.2268,0.8759049999999999,0.0965875,97.2388,-16.4243,3.57839,4.9852099999999995,0.0,0.157602,0.384768,1.36679,0.881141,0.185843,0.0
2.71435,0.196138,384.173,0.244517,0.0185676,0.12097100000000001,1.47395,0.93129,3.14303,0.20928000000000002,3.88162,177.86700000000002,0.9224600000000001,0.15471300000000002,4.69947,4069.74,2.56118,17.5603,0.278515,1.0232700000000001,1.50981,0.360743,403.708,3.6543300000000003,0.49617700000000003,0.21677399999999997,26.8019,1.43408,0.161476,0.054266199999999994,6.10003,1.18292,0.498993,343.999,0.109649,0.290035,1.0735,-4.30989,1.34241,0.0726518,166.487,0.6456149999999999,0.0130589,2.6061,0.00176835,0.158297,-0.307025,0.568522,-0.0555284,0.23553200000000002,1.0
5.4580400000000004,2.38405,50.153,0.37649299999999997,0.0,0.10466500000000001,1.10686,0.839507,3.7411800000000004,0.155405,4.2158,97.346,0.021386000000000002,0.7924720000000001,2.77862,705.77,0.18115,93.0712,0.292096,0.817999,-2.5143400000000002,0.202749,51.0079,2.43547,0.46170500000000003,-1.27328,122.329,1.9444299999999999,0.13531500000000002,-0.428721,7.598310000000001,0.24288600000000002,2.9245099999999997,429.075,0.05252919999999999,0.22085,-0.16861800000000002,-1.33554,1.05811,0.0739147,120.619,-87.518,-0.545668,7.42577,0.0,0.37503000000000003,-1.46266,1.97872,1.61545,0.174785,0.0
4.83796,1.14973,70.9181,0.27866599999999997,0.00306748,0.17741600000000002,0.8601979999999999,0.80635,3.3746099999999997,0.167508,4.33994,129.536,0.313467,0.051340199999999996,2.00168,772.6489999999999,0.37348200000000004,13.623,0.23773000000000002,0.791009,0.983542,0.306748,59.86,4.33791,0.46567600000000003,0.283451,6.41812,1.6727299999999998,0.144446,0.285855,7.08643,1.4209200000000002,1.14449,376.526,0.044022900000000004,0.297927,0.132671,-3.03994,1.25137,0.0725908,163.07299999999998,6.1974599999999995,0.241856,2.56575,0.0,0.142227,0.289956,4.60646,1.64917,0.302295,0.0
4.72288,2.41185,148.388,0.258788,0.0,0.0,1.48403,0.869337,3.55588,0.143791,4.21719,153.151,0.5875739999999999,0.180805,1.9022700000000001,488.884,0.21805100000000002,24.4472,0.284404,1.28678,0.210655,0.26605500000000004,32.5264,2.27573,0.49843699999999996,-0.7327100000000001,120.604,1.44495,0.14097,-0.503234,6.96506,0.788518,2.99432,387.849,0.0798187,0.241681,1.0556,-1.23404,1.10874,0.098821,115.904,-15.591,0.06364149999999999,4.84219,0.0,0.20133800000000002,-0.057578,2.21903,1.34917,0.241366,0.0
5.64391,3.2139900000000003,27.2327,0.149529,0.00763359,0.169504,1.1022399999999999,0.784335,3.60065,0.13172999999999999,4.43944,24.183,-0.044163,0.308368,2.57872,415.173,0.12691,21.7919,0.32061100000000003,2.2465900000000003,-0.45298900000000003,0.374046,53.8939,1.5084799999999998,0.471675,1.16337,158.869,1.32685,0.10899400000000001,0.370433,6.34106,0.8791100000000001,2.30488,471.63800000000003,0.033818,0.16917000000000001,0.308187,-1.0105600000000001,1.2392100000000001,0.223521,89.0104,2.94125,0.587571,3.3665800000000004,0.0,0.343578,0.021827000000000003,3.19714,4.68222,0.275426,0.0
4.94905,1.46011,2.1137,0.214655,0.0,0.17712,1.3602,0.84067,3.12913,0.22798800000000002,4.208419999999999,9.602360000000001,0.27538,0.0573452,2.67191,713.4010000000001,0.235931,17.3143,0.19906300000000002,0.976453,0.978331,0.344262,59.0748,3.31871,0.450122,0.011246700000000002,210.002,1.62469,0.12109,-0.0486215,7.62938,1.49071,2.1744,492.9,0.0100655,0.368523,0.146851,-1.6404,1.06922,0.152353,131.754,-15.6553,1.8694400000000002,2.66023,0.0,0.22898000000000002,0.625749,4.235040000000001,1.22127,0.227634,0.0
5.8684,1.08921,99.8981,0.375632,0.00426136,0.109676,0.616524,0.7082229999999999,3.38571,0.149015,4.29903,319.154,-0.18876300000000001,0.148123,1.46373,736.258,0.236103,19.3736,0.23863600000000001,0.332418,-0.0355974,0.24715900000000002,37.8501,3.28281,0.48664700000000005,-0.276927,115.281,1.84907,0.19686800000000002,0.0906446,10.6561,0.682244,1.35243,233.61700000000002,0.0167175,0.24990500000000002,-0.050027300000000004,-2.6876599999999997,1.59864,0.0946875,228.252,-6.36492,-0.37585,3.64115,0.0,0.193248,-0.0803563,8.56741,2.93525,0.205692,0.0
6.996810000000001,2.41177,36.4421,0.28827600000000003,0.0245232,0.20559699999999997,0.929683,0.745054,3.9540900000000003,0.16717200000000002,4.4409,298.07,-0.518753,0.893575,1.4571100000000001,425.477,0.14988900000000002,12.4764,0.253406,0.99285,-5.96916,0.365123,61.7056,2.12562,0.403181,-10.5921,1.26216,1.47917,0.08004119999999999,-0.583991,8.95982,0.899624,1.33774,301.154,0.036151300000000004,0.332216,0.606771,-2.22249,0.913479,0.13138699999999998,132.454,-1.63995,1.45967,27.1264,0.138965,0.230886,-2.2780099999999996,2.7748,2.94955,0.21223899999999998,0.0
6.06876,0.9502370000000001,151.83100000000002,0.42458199999999996,0.00272851,0.0630739,0.759628,0.757551,3.60166,0.12678699999999998,4.16228,260.248,-0.540512,0.12105899999999999,2.1459099999999998,1165.23,0.342526,46.9486,0.302865,0.53582,0.203923,0.283765,120.73700000000001,2.14324,0.43373599999999995,0.14136300000000002,291.45599999999996,1.5322200000000001,0.190576,-0.137602,10.7722,0.721013,3.41106,345.13199999999995,0.029506599999999997,0.19454100000000002,0.21045999999999998,-0.982842,1.6855099999999998,0.137443,154.52100000000002,5.27829,0.23088000000000003,4.67105,0.00136426,0.25404699999999997,0.24764499999999998,3.8684300000000005,3.8222099999999997,0.250762,0.0
5.50284,1.51451,140.026,0.310249,0.00195695,0.127842,0.73722,0.803873,3.3412599999999997,0.15402000000000002,4.2183,198.731,0.6635449999999999,0.0879636,1.94745,697.187,0.281604,27.9896,0.26418800000000003,0.9707629999999999,-0.036776300000000005,0.338552,56.3443,2.5592900000000003,0.38390599999999997,0.43077200000000004,137.595,1.6543400000000001,0.152543,-0.256684,9.812289999999999,0.8244020000000001,1.94832,344.726,0.0763252,0.27675,-0.07963200000000001,-2.08035,1.133,0.0945668,139.718,-18.5065,0.696918,4.238,0.0,0.229804,0.45548999999999995,3.31954,0.48705200000000004,0.235614,0.0
7.646380000000001,6.08092,11.9386,0.355256,0.00471698,0.060935500000000004,1.25145,0.5035729999999999,4.15567,0.184861,4.3291900000000005,134.17700000000002,0.453503,0.0,1.42202,201.92700000000002,0.0500066,9.7924,0.42452799999999996,0.403856,2.8926,0.20754699999999998,14.1707,5.68496,0.427565,1.8202900000000002,33.3212,2.1564900000000002,0.201664,-0.325917,10.2424,0.8934139999999999,1.36064,416.207,0.00855582,0.229532,-0.475074,-2.2027099999999997,0.945908,0.07243,121.305,13.5705,2.71579,8.24285,0.0,0.056707299999999995,0.6152489999999999,10.4172,12.4762,0.390736,0.0
4.90739,0.805013,100.193,0.24567199999999997,0.00294118,0.294996,0.7413029999999999,0.8954139999999999,3.02865,0.126799,4.0258,30.187,0.8913909999999999,0.056940099999999993,2.76137,1063.13,0.55452,24.6771,0.195588,0.46236499999999997,0.15451600000000001,0.363235,162.695,2.86461,0.49847700000000006,0.0216047,115.00200000000001,1.5818299999999998,0.137568,-0.0654501,7.168880000000001,1.32394,1.57108,495.041,0.0844416,0.23783800000000002,-0.23667399999999997,-1.8962599999999998,1.4418,0.0909019,147.518,8.04695,1.25031,2.03132,0.0,0.207693,0.055072800000000005,1.96278,1.3856,0.290998,0.0
5.24986,1.707,126.84899999999999,0.278149,0.00393701,0.14363399999999998,0.6536109999999999,0.797629,3.30356,0.116165,4.25508,254.52900000000002,-0.538293,0.651384,1.89363,657.091,0.252313,15.5649,0.212598,1.22621,-2.1422,0.232283,61.3675,2.8125299999999998,0.429522,-1.80591,117.56700000000001,1.81628,0.171257,-0.163268,8.65593,1.05977,1.94953,264.436,0.0415829,0.290618,-0.34536300000000003,-2.04094,1.5094100000000001,0.11058599999999999,179.395,-33.4735,-0.286455,9.6962,0.00590551,0.226204,-0.752315,2.9207,2.44466,0.206884,0.0
3.4067199999999995,0.315865,30.9,0.25927,0.00820419,0.497909,1.08172,0.869183,3.19291,0.192751,4.13023,395.99300000000005,0.8563850000000001,0.154696,2.83905,2387.64,1.5676,4.02571,0.27073800000000003,0.878482,0.9477700000000001,0.379216,231.486,4.80449,0.493696,0.0652677,10.6533,1.46632,0.167188,-0.000692445,7.119860000000001,1.3542299999999998,0.37145100000000003,147.328,0.111633,0.364065,0.409412,-5.01808,1.42804,0.08187,162.28799999999998,-18.7999,0.06638560000000002,5.65038,0.000911577,0.125379,0.216006,0.6826399999999999,-0.281105,0.233396,1.0
5.9679199999999994,3.27042,31.2934,0.324396,0.00371747,0.0616165,1.7971,0.8259799999999999,3.6587199999999998,0.12573900000000002,4.46675,190.21400000000003,0.45178599999999997,0.0237035,1.68537,353.92699999999996,0.174395,41.2359,0.35316,0.9475540000000001,0.764629,0.375465,8.53443,2.75559,0.37609699999999996,1.48377,109.555,1.5907200000000001,0.214794,-0.594316,8.234,0.209742,1.5879,337.741,0.11591199999999999,0.317298,-0.159936,-2.4731799999999997,1.11885,0.0446047,110.083,-21.1822,1.08455,3.82997,0.0,0.07116560000000001,0.6789390000000001,2.50966,2.91113,0.239339,0.0
3.7893800000000004,1.57617,14.374,0.26455300000000004,0.00239808,0.454142,1.1779899999999999,0.858316,3.4861199999999997,0.254474,4.43006,185.329,0.456229,0.156596,2.18325,761.953,0.39657,5.93267,0.28776999999999997,0.835764,0.352122,0.333333,49.5886,5.870340000000001,0.489176,0.25701,43.5113,1.23963,0.155584,-0.80276,5.36497,1.13645,0.268014,388.735,0.135987,0.413682,0.75068,-4.18631,1.20812,0.0625881,103.00299999999999,-30.8703,1.5766,4.08226,0.0,0.104956,0.304661,1.42362,0.262633,0.191433,1.0
4.76276,0.710457,106.01100000000001,0.304885,0.00938338,0.0,0.715634,0.751817,3.39865,0.13655499999999998,4.2477599999999995,-0.635498,0.760133,0.33138,1.96137,980.685,0.432224,7.9058,0.25335100000000005,0.9330719999999999,0.528142,0.297587,84.1018,4.1268199999999995,0.493079,-0.28119099999999997,3.64163,1.6412400000000003,0.129304,-0.16505899999999998,8.66513,1.37985,0.52918,285.691,0.0761613,0.359437,0.122674,-3.3559699999999997,0.9738399999999999,0.0964965,161.555,-26.8137,1.2672700000000001,4.5138300000000005,0.0,0.186701,0.38777,4.06114,0.5073529999999999,0.261382,0.0
5.5656099999999995,2.53752,111.156,0.313892,0.00331126,0.0718448,0.778291,0.8682719999999999,3.52302,0.0960937,4.1713,63.4791,-0.688771,0.0533418,2.06371,497.35400000000004,0.23434899999999997,107.881,0.344371,-0.11844,0.894373,0.40066199999999996,22.9788,5.40111,0.28225700000000004,1.62333,97.0457,1.64747,0.32159,-0.898813,6.49009,0.339898,0.9029010000000001,416.07800000000003,0.056563300000000004,0.21858699999999998,-0.21830700000000003,-3.3105300000000004,1.4064,0.0372867,130.482,-54.4324,0.36592399999999997,4.66159,0.0,0.0432909,0.517518,2.80242,6.64808,0.298126,0.0
