0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8592146238130166,0.480479041961818,0.9438851678386952,0.3226153493289108,0.5306176990457281,13.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6982730650216802,0.1376022092293302,0.9684380077931614,0.4676296336873603,0.797564914330906,16.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9214139412122568,0.7785056689350834,0.1634128504054016,0.2081538815093265,0.6832409468761466,25.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9126992207682812,0.2845265632027591,0.8060518852923828,0.6909378195508873,0.6742422413019278,16.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1154001570330894,0.7385049556855523,0.0140760208411252,0.1791589728581719,0.064308912040184,28.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6151595213628914,0.9628580155748322,0.4203473462448153,0.3580582054291281,0.7345356314596149,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6690513119014156,0.5533422401063797,0.5816548597247967,0.7905134496872993,0.2357731933904824,14.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6697467191836673,0.7316891479160935,0.1997395475583067,0.4562328219515016,0.030098051771538,10.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3972520879153702,0.6711263443844736,0.2936895627569842,0.9777366291432792,0.1030053168385582,25.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7782298107480752,0.768022852203304,0.9677125891064652,0.3659806874747858,0.385875514889438,12.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2442433711813907,0.3991317038051984,0.7216676352806287,0.9081606991588648,0.3730592434800421,4.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.796990047952727,0.1041344018891479,0.0264854960003169,0.1137938139145775,0.0376650306522949,12.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7780248624895337,0.7826510006661943,0.1897975688451305,0.9624237095221664,0.6597645781913793,7.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8334493659244544,0.7965207410162013,0.4309790469598304,0.6424576598089664,0.8445896073328053,20.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7870427994515029,0.9906420705369624,0.7063620717666914,0.8863535560317302,0.425607478078618,15.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1196495452170152,0.4164612146996534,0.9336479497366008,0.6574283912670376,0.458677539388426,7.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0299633500117852,0.1730298441343165,0.507674261774187,0.1340447206191556,0.073910056070252,22.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2171975648546186,0.0596505727167203,0.2443934414698814,0.7041130836224742,0.9528441530575604,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7903217280097963,0.4892007777237478,0.9844039785555766,0.9817245640765596,0.6877711004908121,4.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714777939160482,0.8502317629836231,0.2433066093778642,0.5667328580330878,0.141687887897722,11.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7724350666412396,0.3090484256294359,0.5528524136888276,0.0127305549296463,0.9100359737991202,12.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3660527073038089,0.2654304209720326,0.3672851686160099,0.1672881064875132,0.7013471074551981,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018799926461767,0.357716438967643,0.5405653408898801,0.3393893360673974,0.5822373052145683,11.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2607740431013579,0.2964105321145298,0.421281073635429,0.0072462738844939,0.7997193104084132,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2367816652757989,0.5298776763949915,0.1615585769555435,0.2011598668337801,0.1774566699969527,7.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6422008389435473,0.4788943682736217,0.4051376506317398,0.6860221230851533,0.7564313119398823,17.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1711661567642207,0.0352223808848159,0.6914948714003871,0.8388926077489012,0.7741901894596581,6.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8755491541876181,0.5734635432457925,0.071532720277794,0.7080383813118258,0.2571471639667058,2.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9845814945132864,0.0690631688936765,0.4095703711030424,0.7460168814557213,0.31740455626755,16.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406247239775606,0.4131060913481243,0.7331452610163433,0.6621881665250734,0.2465104419913711,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258640779962791,0.4252147741997928,0.4094458833082012,0.2639879757379351,0.3503547762907801,14.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6976097684181499,0.253752707450817,0.3313640797375162,0.5097272520627442,0.5267329122549167,11.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985724462519348,0.9605644331467288,0.3889804438353438,0.1747854405751507,0.4019304141620444,12.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1939792190644023,0.7933200205475668,0.99388030256482,0.6709929378454624,0.678719237520856,14.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2070271844730015,0.9078584143872512,0.3014310333546922,0.3335403847708228,0.9363008853597534,26.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3845151948881677,0.2248346506084013,0.7372140846511666,0.048055714936142,0.830079289499395,28.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5993668042681104,0.9534671866566228,0.7958912624499521,0.8543878405635591,0.7253816432972211,26.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974205788838435,0.9861213338359984,0.1204427987219837,0.9169206547621208,0.4456745678554695,13.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49113719628897,0.6212342460568384,0.6363006896448518,0.4373476435667829,0.5908425745844256,18.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2436137468381106,0.5482354841858387,0.4356398350037171,0.6511070129156643,0.9873101344870452,6.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6059705247652527,0.7372511955989379,0.3416480200208351,0.1383047919591148,0.997622839252152,27.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3953778394199321,0.8603011309685514,0.4214153989231464,0.7799313456002989,0.3182761677596468,26.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3295161788513919,0.0559946900345673,0.5631635864758094,0.2846284381259992,0.7374962292509174,20.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515707377318402,0.3502188713441266,0.2554605007985716,0.1445718810589348,0.5800187373240117,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2852425504338012,0.3822102330950357,0.8817659996347095,0.5892781083922922,0.1320254148611344,24.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3287030710343575,0.0253510055338894,0.6416098952200661,0.1432472005969552,0.6384189032379939,7.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.702789184646571,0.1992615202257265,0.6328616178418983,0.7312343571047387,0.6244956721328185,29.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571574482119879,0.096413924937459,0.3701741914893984,0.13668602777755,0.922239617194217,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7876878306218087,0.7474369183375353,0.9900046215726754,0.7564871098978573,0.3335521468887448,21.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6768175069179662,0.3106097044199506,0.3717854589351794,0.9931487986283124,0.9154112938636834,14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5259169929327551,0.1639549939356742,0.9517924546596678,0.5664513779806702,0.3463264413028841,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.845893653548993,0.7708742174567406,0.9585665631830076,0.0950899567712069,0.8634448814165963,18.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747741556634969,0.6950480022228597,0.341214574363725,0.1097679078664377,0.9093346808376092,28.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.88315986891545,0.5830107810889904,0.144476466325144,0.9518545685041084,0.6458670526836717,21.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1097690141564301,0.817092544521643,0.1285471833395792,0.4069759847639128,0.0951487698420211,5.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8237978233406693,0.0623780614350161,0.8679266237778621,0.6897867333265534,0.6603442349668746,13.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4836114942319728,0.7879088650638946,0.8717667143220764,0.7466927845111816,0.6388122955622806,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2595945881955915,0.5906054408005703,0.4075346917795746,0.9984138292550668,0.6099177737230318,26.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2486313297220498,0.2523372784448049,0.1934124587726514,0.2272343433968673,0.7821961982680027,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311889942570817,0.0520154055023514,0.5567887066314624,0.8095051849692907,0.0729622377462868,22.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761665714319985,0.541110085416423,0.5666899415598551,0.5043767472990812,0.562524961097013,23.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336564870348758,0.7826900071489686,0.6641093753591323,0.5457574691979474,0.8292553747958687,11.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901752898774885,0.4222168364271634,0.8206078465424826,0.6560186441923317,0.8206379476481435,2.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874839495531424,0.0532996643579228,0.8222638260867906,0.1210705005234819,0.1476728620241101,5.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853836988339069,0.4179765903209494,0.7870967225610469,0.5821919790007039,0.3358918832872677,6.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142293060226051,0.8300654147714864,0.9130771573556248,0.6046546900860652,0.4061527609437843,9.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573498502628421,0.1123390380871011,0.7937113283179055,0.0156663094508069,0.8067047579567707,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7927992308018895,0.6608656341062116,0.3682750750872482,0.9395679779466896,0.7644139462507427,25.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7289584053739832,0.0965522620122348,0.7450671646670668,0.3850490383976442,0.6615431063183236,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4011595446964988,0.2414041353834688,0.7534746184178909,0.1247191617833275,0.9250118012783236,22.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9429579454042406,0.2855913561449211,0.8161883135019073,0.8370048125288373,0.7404896100292776,23.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7048955592949829,0.3024770926824534,0.5434279939627352,0.3883430610810755,0.0071320189755168,17.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357277693043159,0.3979190374270529,0.2680494209498019,0.0416045156699353,0.0460831889241473,26.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6789373195603374,0.5090361284458325,0.1862100940249393,0.3177253390096159,0.7472958726764182,23.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801995888064642,0.978196502442288,0.7896163753178845,0.5135458355269529,0.1750561597746853,24.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7021487978558257,0.4596787323993554,0.6220124368818553,0.9389965249239158,0.5212576584172937,19.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316552734097397,0.1495466161290074,0.3082281417493171,0.4811019119588121,0.8224808868871848,26.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7439092452875694,0.996798782310905,0.8646401534265397,0.8416094195311417,0.9725657067179893,15.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6448961507698354,0.7298671388148081,0.3807964761901,0.0589022475592683,0.270373343494577,3.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4376223016457473,0.2897584050257226,0.5739639431941441,0.0835160963045663,0.8092425766849048,13.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8969448976139434,0.023052199418981,0.9217892245434208,0.8802659408147695,0.7368959800475497,19.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3414011043987837,0.206486706748419,0.4390213943280195,0.0716224015639547,0.8775866997946103,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6209186551242852,0.5758633535139837,0.6620203084748167,0.273870931637983,0.1215130951049734,5.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6758832010679221,0.1388635606031956,0.8149234438773016,0.2212173881826504,0.6017459521033662,18.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5457066472232179,0.4149166258611859,0.068820818808102,0.3833753518930934,0.3560675187299353,26.0,0.0
