0,1,2
1.8909969,0.80019057,-1.762061
1.1981661,0.4942939,-1.1062865
-0.96175575,0.7961322,-0.06705505
-1.4002647,0.9079679,0.10345417
-1.392426,0.6491045,0.30605733
-1.5000507,0.5123601,0.47936222
0.2417176,-1.2786733,0.88038963
-0.99499047,0.62034655,0.093392015
-0.09602481,-0.08572529,0.1255788
0.13784143,0.055596486,-0.12625535
-0.48364675,-0.27501047,0.5069947
2.379899,0.26565439,-1.6240312
-0.9348929,1.4737958,-0.625538
-0.94163156,0.8784698,-0.14491051
-0.77541494,0.56041235,0.011162639
0.8547739,-2.149439,1.2139859
-0.769589,0.78026736,-0.16831315
-1.1657767,-0.33724356,0.9613408
1.6357579,-0.99562895,-0.1729244
-1.2342291,1.2944646,-0.30444735
0.51733845,0.6305189,-0.8116028
-1.6581776,0.66388303,0.451823
-0.47586995,-0.009142727,0.28952318
0.32683355,-1.2460871,0.80382437
-0.45218635,0.28262243,0.041884452
-0.75517845,0.65577155,-0.077184886
0.19825149,-0.9854046,0.6713687
-0.69738686,-0.11225276,0.5034407
1.6270266,0.29305622,-1.1994965
-1.1713098,1.2041304,-0.2694366
-0.22964348,0.13710254,0.02641721
1.842936,0.4356279,-1.4416826
1.1546514,-0.3993801,-0.3649858
0.25021824,-0.35712826,0.13753895
1.4983284,0.3518699,-1.1702628
2.4099567,-0.15854779,-1.3022302
0.37613523,0.6177427,-0.71763664
0.7939485,-0.93814576,0.28026828
1.637755,-0.49395677,-0.5757586
0.7868403,0.7662602,-1.0801018
1.2441993,1.007248,-1.544268
-0.30947882,0.43181401,-0.16219096
3.1610482,-1.3075978,-0.82769203
-1.3640747,0.7167928,0.23505154
1.5745305,-0.76541835,-0.3209266
1.8879622,0.030641645,-1.1441432
0.67566407,-0.5260067,0.02044627
-1.6084447,1.4226348,-0.18514353
2.0561047,-1.6808045,0.1263659
0.5795785,0.23563913,-0.5323632
-2.8472145,0.7039772,1.1248527
-1.9315867,0.117283165,1.0515819
-1.561511,1.3326926,-0.14096671
0.9650671,0.37948275,-0.87613237
0.5933174,0.5437972,-0.78722894
-0.72946686,0.47925234,0.048892707
-0.0070974343,0.13779527,-0.106113024
1.7539961,0.4216074,-1.3777138
1.2233989,-1.4776802,0.4575565
0.10988505,0.72326344,-0.6442256
1.2663127,0.07960257,-0.8146881
-1.0959865,0.656798,0.12410143
-0.46586975,0.24491337,0.08018978
0.062122837,0.14802253,-0.15535063
0.08188105,1.0785519,-0.9120704
-0.87016135,0.08548714,0.44758546
1.7608366,-2.2042086,0.7205168
-0.93902296,-0.43324393,0.9037299
-0.15150239,1.0160592,-0.72363484
-0.29626632,-0.60085917,0.6567549
2.81252,-1.3146868,-0.61533016
1.4991212,-0.92783266,-0.14617431
-0.7554785,-0.2703928,0.664501
0.29327518,1.1680424,-1.1090807
-0.11438136,-0.97482127,0.84829485
0.20671514,0.79916847,-0.76241964
0.31734097,0.7436464,-0.7835715
2.7096624,-1.4427059,-0.45183796
0.4232002,-0.80475295,0.39333448
-1.1649375,0.07620381,0.6298279
1.2142525,-1.05757,0.12663072
-1.9004614,0.08128843,1.0619419
0.023335889,-0.531577,0.41175368
-1.4329903,0.5185659,0.43462524
-0.13739908,0.5407401,-0.35144737
-0.3617984,-0.04170075,0.24794245
-1.304388,-1.4782861,1.9570851
-0.045448005,-1.4297594,1.1716492
-0.52465403,0.5175692,-0.1032439
0.7403851,-0.39897013,-0.11964327
-0.7244632,0.6766574,-0.11212143
1.2259053,-0.7226188,-0.14844903
-1.7127705,0.29190627,0.7820109
1.4981614,-1.654599,0.43625998
1.5933174,0.6339512,-1.4524343
-1.5809191,-0.29499486,1.1737058
3.1432564,-0.27014655,-1.6477478
-0.28393707,0.19921887,0.008883014
0.98285955,-0.85749257,0.103666365
-0.76516664,-1.0337344,1.2813947
1.4940102,-0.046437413,-0.8488083
-1.4129436,1.0295568,0.013626277
0.7417566,1.0247347,-1.2603066
-0.3834035,0.3649797,-0.06484263
0.38446638,-0.026505351,-0.20677781
0.65009576,1.1519873,-1.3078306
0.010111202,0.24133185,-0.1992119
-1.045394,0.5366447,0.19029605
0.72026026,-1.5656528,0.8263635
0.7268178,0.62161225,-0.92869854
-1.8014507,0.1582152,0.9416367
0.46392515,-0.37997907,0.0291
-0.5692332,-0.8563049,1.023147
0.071640104,1.1046711,-0.92690885
-0.64229786,0.49654454,-0.016645312
-0.80638266,0.6649134,-0.05413863
1.2163734,0.17926806,-0.8648672
-1.5332887,-0.10948831,0.99693906
-0.6132482,-0.4779995,0.74636936
0.1068851,-0.17506182,0.07677276
0.056594692,0.62345827,-0.53271675
-0.1036281,-0.12195076,0.15909068
-0.9204157,-0.32943407,0.8095828
-0.037211612,0.59846985,-0.45708093
-2.114671,0.88817847,0.5429595
-2.9229715,0.5409018,1.3003404
-1.2686491,1.0233095,-0.06694245
-1.5260124,-0.24067533,1.0976553
-0.7385584,-1.0609026,1.2873667
-1.7859037,1.6276226,-0.24402362
0.8406739,-0.22261031,-0.32031476
-0.69440275,0.9673892,-0.36271456
3.0931876,-0.22787857,-1.6518961
0.3232389,-1.151736,0.73041654
-0.52306974,-0.30717385,0.55612427
1.1936711,-0.07938278,-0.6443225
-1.6412774,0.9516284,0.21142533
2.2733536,0.4918437,-1.7419391
-1.5453379,-1.2189677,1.8923584
-0.31970555,1.0240132,-0.6302541
-0.8708136,-0.34246615,0.79060125
0.021212518,0.6246376,-0.51267844
-0.6881367,0.24524164,0.21173708
-1.7765601,-0.46450877,1.4254426
-0.9526971,1.0771081,-0.2973826
-0.6211893,0.54467726,-0.06769931
0.7471899,-1.4286902,0.7007383
-0.6541127,-1.2036697,1.3515908
-0.71506345,-0.31547576,0.67662823
-1.7810913,-0.09177658,1.1297121
0.22846437,0.35742593,-0.42164853
1.4779259,-1.1357553,0.032862425
-0.7785189,-0.75341225,1.0648807
-0.22102831,-0.93395334,0.8788195
-0.7233715,-0.8486252,1.1084065
-0.5636581,0.7928623,-0.30051935
0.91239095,0.8516521,-1.2229234
1.6856726,-1.0082743,-0.19240096
0.062146783,-0.9780055,0.7461584
1.2243131,-0.34885907,-0.4467452
0.70466685,-0.67557156,0.12299189
-1.3270295,-0.25710326,0.9928057
-0.82717764,0.88952863,-0.22163856
0.26184648,-0.858335,0.5319205
0.35246912,-0.45000935,0.15126416
0.09163284,0.004153721,-0.05766623
-0.018686056,-1.4750104,1.1920075
2.3563058,0.045372844,-1.4336774
-1.5919898,1.92266,-0.5952331
2.3683407,0.7626761,-2.0151033
-0.648477,-0.8351188,1.0531785
-0.7966364,-0.10654551,0.5577289
-0.2142407,0.1350246,0.01894661
-3.7147074,0.7285056,1.6196605
-2.0731173,0.48882052,0.83805203
1.090051,-1.5785569,0.61739916
0.5618511,0.005368322,-0.33749038
0.6870235,-0.15286368,-0.2850368
-1.4201832,0.19298528,0.68769735
-0.48131463,1.3479956,-0.79380333
-1.0412778,-2.1134765,2.3096015
-1.7839901,0.94336593,0.30267283
0.08778617,-1.1431553,0.8631763
-1.5577538,0.29236156,0.6897174
-0.45081285,1.1582423,-0.659971
1.3413074,-0.18182708,-0.64985543
-0.88723886,0.13450608,0.41846722
2.71644,0.00095796585,-1.6116867
2.1393037,0.105262816,-1.3529387
-0.68996966,-0.23383361,0.59638244
-1.6909506,-0.039601,1.0344834
-1.292262,-0.4330427,1.1130488
-2.297926,1.2800448,0.3378976
1.90512,-0.85310775,-0.44676876
0.99896586,-0.53977346,-0.16025814
3.0566332,-0.7358394,-1.2235339
1.8469613,0.28961763,-1.3271706
-0.116856754,-1.7056137,1.4348516
0.38979363,-0.42449495,0.10870235
-1.6169844,1.5000832,-0.24208623
0.89454406,-0.08030063,-0.4661975
-0.39244425,-0.82154316,0.89047545
1.6469146,-0.7386966,-0.3852463
1.5531777,-0.9819534,-0.13490105
0.12022236,-1.2188722,0.9045614
0.96061087,-0.8579956,0.11726314
-0.69464844,-0.09366757,0.486937
-0.92882836,-0.50641716,0.9562684
0.39653188,1.6101828,-1.5243021
0.32717016,1.7314675,-1.5802722
-0.7989242,1.2530007,-0.52939755
-1.613545,-0.6445584,1.4729221
2.6669176,-0.27038074,-1.3650788
-0.20860602,0.2061061,-0.041304328
0.78490496,-0.45447493,-0.101606354
2.0603015,-1.1736572,-0.2821563
-1.4443297,1.393681,-0.259287
-0.3427257,-0.58131254,0.6686571
-0.3766133,-0.7189581,0.79895544
-2.4383254,0.29605725,1.2089605
-0.07851898,0.114702746,-0.045269776
0.8988533,-0.37132818,-0.23574984
-0.96423197,0.8185282,-0.08351728
0.22825503,-0.12617368,-0.034343734
0.92635655,2.191848,-2.3041961
-0.80062455,0.9829709,-0.31219724
-0.09556024,0.95526755,-0.7081388
-1.0268462,1.2122717,-0.36162528
-1.1802088,0.21136513,0.53067094
-1.9089681,1.1819904,0.18574005
-0.22656074,-0.3432009,0.40913075
1.3391986,-0.42404282,-0.4546816
1.9795139,-0.46325988,-0.8030072
-0.08322269,1.1625677,-0.88142455
1.31449,0.28793654,-1.0100553
1.3823855,-0.6867937,-0.26992834
0.6703372,0.42421004,-0.73715955
-1.377663,-0.23284185,1.0034084
0.2918228,0.86969525,-0.86935604
0.7492565,0.79407656,-1.0800841
1.8957539,-0.8431432,-0.4491923
1.6515659,-1.1738286,-0.039628208
-2.634234,0.3753004,1.2616957
-1.1070023,-0.19720513,0.8143681
1.1409066,-0.5675386,-0.22220324
0.6275524,0.994468,-1.1683482
1.8358785,-0.17379886,-0.9495766
-0.9069691,0.5501164,0.09742078
-0.12456651,-0.044787392,0.109728985
-0.96523774,0.1386496,0.4614052
1.9522876,-0.34187347,-0.8840459
-0.6965605,0.045047358,0.37701264
0.74628234,0.7864036,-1.0721772
-0.3491941,-0.028601214,0.22997999
-1.569354,-0.36502868,1.222918
0.28402108,0.5501633,-0.608905
0.91279817,0.12538578,-0.6416998
-0.048560396,-0.50565886,0.43363938
1.2442248,-0.05856484,-0.69096947
1.7191422,-1.2960136,0.018121302
2.174353,-0.5678704,-0.8347983
-0.11962092,-1.342987,1.1461637
-1.7168986,-0.02835524,1.0408674
1.0466167,-1.8760397,0.88132846
-0.9356406,0.35241628,0.27270693
0.6746217,-1.4714286,0.77799046
-0.019087896,0.6178292,-0.48332825
-0.6296823,0.44790816,0.014812738
-0.78036547,0.6940543,-0.09289831
2.204538,-3.0502875,1.1347798
-0.53630245,-0.53597516,0.74715513
-1.6873738,0.041195214,0.96767485
-1.7414455,0.36269644,0.7423398
0.02273342,1.9542508,-1.5780984
1.4435477,0.3995569,-1.1759558
-0.21636468,0.06454477,0.07663392
0.008410357,0.31938583,-0.260695
-0.129548,0.8511616,-0.6046336
0.15793678,0.6161725,-0.58698213
1.4148669,-0.58345884,-0.37192288
-1.7353656,-1.2125199,1.9998877
0.55046844,-2.1894052,1.4264445
1.5685146,-0.2993119,-0.6905343
-1.066513,0.42692238,0.2906664
0.9948244,0.16504714,-0.7220973
-0.80095404,0.24560484,0.2783499
-0.32593662,0.879356,-0.5107432
-1.4156246,0.09731206,0.7615921
0.34788838,-0.280298,0.018105954
-1.0594096,0.11263721,0.5380777
-2.1297774,-0.8112266,1.9124998
2.5276465,-0.6397559,-0.9867575
-0.502143,0.65508986,-0.22669563
-0.16481961,0.49223447,-0.2963516
0.63516545,0.36706072,-0.6705467
-1.4704119,0.73914874,0.28021365
-0.7034052,-0.30615205,0.6622498
-0.55651575,-1.0356528,1.1591951
-1.3548502,-0.72051007,1.3803179
2.8980575,0.012948394,-1.7289903
-1.1390423,-0.7093986,1.2434422
-1.0961827,1.061995,-0.20019197
-0.51081586,-0.28083488,0.5277698
1.8492095,-1.7175883,0.27851015
1.1545693,0.36756566,-0.978971
-0.24805543,1.2265053,-0.83486426
2.0969212,-0.5329932,-0.81680286
0.7437135,0.65429723,-0.96488655
-0.67574203,0.49628472,0.003396064
1.0328295,1.9086747,-2.1406226
-0.5639282,-0.001894623,0.33594102
1.3560464,0.7898468,-1.4365399
-2.6375213,1.9351294,0.014811039
0.6193144,0.49790806,-0.7659059
1.0866009,0.7776631,-1.2669972
1.9571545,-0.045801163,-1.1239743
-1.3554184,0.56360495,0.35256374
-0.1682723,-1.7413768,1.493975
0.5857789,-0.40509036,-0.023057744
0.43236935,-0.6381593,0.25451824
1.8165412,-0.8160322,-0.42392272
-0.15355289,-1.0452611,0.92792034
0.99616396,-0.13080947,-0.48602223
-1.3501153,0.51787096,0.38603452
1.392774,-0.8859954,-0.11660361
0.5158495,0.14471199,-0.42177185
0.13987514,-1.0943593,0.7932189
0.54989326,-0.37556416,-0.025415972
2.4451413,-0.7053443,-0.8853182
-0.7299781,1.0075034,-0.37373376
-0.016879246,0.80703324,-0.63611907
-0.7663131,0.0010446161,0.45360732
-0.8523542,0.9491739,-0.25446156
0.72948515,-0.9277898,0.31020558
-0.64691305,-0.0138528645,0.39472723
-1.4604013,0.52627885,0.4447055
1.8276805,0.16001636,-1.211975
0.9633913,-0.68830585,-0.020243108
-1.0864985,0.45748743,0.27804732
2.0332854,0.19119877,-1.3588693
-1.0476794,-0.016363114,0.6344019
0.29750502,0.7601914,-0.78505445
0.4447825,0.20673972,-0.4292881
1.686962,0.102434576,-1.0824239
-1.8435816,0.6085979,0.6060349
-1.4750171,-0.79268134,1.509362
1.2037423,0.9566504,-1.4797662
-2.5863447,1.8672912,0.03877473
-1.7731013,-0.22586209,1.2323256
1.6202447,0.0043419898,-0.9643237
-0.5621893,0.1404011,0.22098462
-2.5016549,0.6930179,0.9287009
0.39850155,0.07390769,-0.29549396
0.2578513,2.016071,-1.7670242
1.9675639,-0.41531456,-0.83430654
1.313496,0.3653654,-1.0714571
-1.391649,0.733781,0.23780274
-1.1885965,0.386198,0.3956699
0.35730815,-0.27876747,0.01129441
-1.1224568,-0.45516697,1.030063
-2.6240044,0.21274665,1.3857733
-0.14579546,0.31722832,-0.1675196
-2.2289834,-1.399039,2.4419472
0.19853583,0.36703137,-0.41159046
-2.4836757,-0.6898417,2.025187
0.033414163,-0.34168994,0.25374913
0.94011533,0.779145,-1.1813139
-0.976263,0.30900127,0.3315561
-0.07632183,-0.2097657,0.21320395
1.2317649,-0.57141864,-0.2729782
0.7550894,0.76100063,-1.0570619
0.84724945,-0.40143526,-0.18104298
-1.7042782,1.0863624,0.14091545
-2.7795265,-0.7731804,2.2673573
-2.5419576,0.47897822,1.1239666
1.358115,-1.2160504,0.16819948
0.14852357,-0.85898226,0.5996421
-0.21908894,-1.2798889,1.1546332
-2.0919816,0.08728677,1.170716
-1.3509848,0.26893166,0.5858566
0.09100744,0.32092217,-0.31090724
1.7306068,0.7780949,-1.6492553
-0.12942883,-0.80729145,0.72309023
-1.0589412,-1.017688,1.4427636
0.5178095,1.3390743,-1.3791673
-0.12653339,0.7904793,-0.55783784
-1.483419,0.916082,0.14627045
1.9174333,-0.8219149,-0.47904447
-1.2291336,-0.619495,1.2248899
-2.6321867,0.119144976,1.4655652
0.17490765,0.24740283,-0.30180106
0.64092886,-0.4068133,-0.05438374
-0.57372636,0.33555943,0.07157828
-1.0252532,-0.10124913,0.68906415
2.6731455,0.4547217,-1.9493053
-0.79185283,0.42196012,0.13175866
0.31725493,1.2700014,-1.2049321
3.3926466,-1.9346824,-0.462978
0.4024064,0.025345191,-0.25892943
-1.6430749,-0.16376701,1.1055019
-0.48966032,0.66645217,-0.24319516
0.20864654,-1.1702225,0.8131735
-1.9857203,0.3295821,0.9137131
0.760044,-1.3004721,0.59046113
-1.5990982,-0.2887553,1.1794909
-0.08668345,0.09413529,-0.023961272
-2.3310137,-0.81838655,2.0375705
