0,1,2
0.5744588,0.5197285,0.53356415
0.9715811,0.69797146,0.82149273
0.2610246,0.10765517,0.16887894
0.76963025,0.288528,0.44857174
0.5010894,0.14194435,0.24966541
0.27154332,0.36634696,0.35008004
0.8934669,0.6371574,0.72213423
0.67220104,0.73767847,0.6982903
0.92202914,0.51231927,0.67680115
0.87432927,0.5911323,0.68620086
0.7183955,0.5582916,0.6016121
0.009530373,0.19518968,0.09974361
0.35447887,0.6420788,0.5463158
0.033309806,0.49643362,0.2738212
0.6593888,0.6808524,0.6577991
0.17904912,0.4390452,0.35730943
0.79392195,0.7260719,0.727885
0.28990248,0.09151486,0.15943065
0.9753675,0.89209247,0.91286194
0.0124082435,0.19171086,0.10553687
0.2559746,0.4945038,0.42075425
0.75076336,0.52649915,0.5942157
0.79369015,0.65941757,0.68808943
0.9304081,0.45041558,0.6507449
0.96213514,0.65403515,0.78890973
0.67746603,0.46121633,0.5294187
0.2938166,0.17614551,0.2321463
0.4534814,0.19760731,0.2866798
0.9179495,0.5111439,0.6726776
0.94670284,0.7937026,0.8389838
0.77344084,0.86940944,0.81952304
0.91168153,0.7730437,0.8053911
0.83425826,0.8425212,0.81618005
0.0036510555,0.17919643,0.07299802
0.18669997,0.7612979,0.5714584
0.13336417,0.22068924,0.21255298
0.40930557,0.5525234,0.5059587
0.5459146,0.53602797,0.5352534
0.04008959,0.2000017,0.14676513
0.7622228,0.90532184,0.8477086
0.14985654,0.5702868,0.41949567
0.075327195,0.5666103,0.36458027
0.6629623,0.88013655,0.8045355
0.7820551,0.1935168,0.37583882
0.08875255,0.17248641,0.16403341
0.25458375,0.41841632,0.3752103
0.71194535,0.49293765,0.5603011
0.49127424,0.8965717,0.78790426
0.4151658,0.40706056,0.41857237
0.2107806,0.26374242,0.26747552
0.53900534,0.35462978,0.4202519
0.028533053,0.30832058,0.1813629
0.15960737,0.529579,0.40030265
0.15510254,0.31238472,0.27496535
0.38293752,0.9146504,0.78839743
0.7856856,0.7959316,0.76962405
0.5395595,0.7405982,0.66548765
0.2257181,0.2715393,0.2772832
0.68732715,0.748663,0.7097882
0.36162958,0.44554806,0.42629412
0.86008877,0.6453352,0.70841384
0.3788258,0.10059081,0.18493706
0.6666895,0.802942,0.7425159
0.8020982,0.4698819,0.58121824
0.90298706,0.7785871,0.8037904
0.5829834,0.2677333,0.37287462
0.30591533,0.16327357,0.22519475
0.011127851,0.24987069,0.12337612
0.92803943,0.7296056,0.7927511
0.69408596,0.39541957,0.49378988
0.9462258,0.85611147,0.8715714
0.52548736,0.1811476,0.29020107
0.026906962,0.02362148,0.035281103
0.19230694,0.3994144,0.34037802
0.50403374,0.59069204,0.5570589
0.33075374,0.6039037,0.5139897
0.80637074,0.48024806,0.5892866
0.48907086,0.31644797,0.38128504
0.9569515,0.8685724,0.8855747
0.6813005,0.5649221,0.59337807
0.92986923,0.7839327,0.8221306
0.7386719,0.8588313,0.80277985
0.9415511,0.84714717,0.863672
0.28695327,0.3135391,0.32277918
0.76114875,0.2376451,0.40586498
0.7872286,0.49318528,0.5887442
0.98812187,0.9282593,0.9446123
0.07468533,0.329776,0.23929629
0.49205333,0.4216782,0.44953802
0.8127997,0.6283622,0.6776425
0.2750184,0.41491038,0.38021743
0.43605,0.9489414,0.8475504
0.93417776,0.408709,0.6306898
0.20365655,0.8075513,0.6193503
0.9168235,0.7106135,0.775358
0.7467775,0.8257115,0.7795097
0.20266062,0.5369143,0.42493936
0.7314922,0.7871334,0.74806714
0.63539076,0.4548664,0.5121369
0.40170377,0.2681221,0.32537705
0.06826362,0.21037875,0.17365623
0.9554271,0.85726273,0.87839323
0.14382437,0.19693391,0.20220551
0.783779,0.8554606,0.8112713
0.54494196,0.46496478,0.4914467
0.26608223,0.17570062,0.22485036
0.93691367,0.6279285,0.7492762
0.2465007,0.28680757,0.2935037
0.5894536,0.5979144,0.58582944
0.61760396,0.5144648,0.54314643
0.5736006,0.61868024,0.59421676
0.12336194,0.6152785,0.43161267
0.8074563,0.33640036,0.49886093
0.3516629,0.12571667,0.20375057
0.109553814,0.51914805,0.36484176
0.9911773,0.8952432,0.9351524
0.71582717,0.5976949,0.6242255
0.9658702,0.6026382,0.77107
0.9181473,0.76904273,0.806949
0.8654672,0.5171373,0.6401942
0.8207475,0.7771014,0.7687538
0.8051757,0.40609545,0.543509
0.6103913,0.80945396,0.73389965
0.94350046,0.5564507,0.72047657
0.98380154,0.85320747,0.90517855
0.24622607,0.3900313,0.35551175
0.9705151,0.73352253,0.8351681
0.32914522,0.08397356,0.15876599
0.05554715,0.12498072,0.11870922
0.14479765,0.29160208,0.25861713
0.78290814,0.7896044,0.76456916
0.18386886,0.21425655,0.22734657
0.9730244,0.4153166,0.6941455
0.6785128,0.36439344,0.46847233
0.03505625,0.2512124,0.16518898
0.22463149,0.54431486,0.43862975
0.1776355,0.1575722,0.18751521
0.4440886,0.19936313,0.28583407
0.14936377,0.29399645,0.26199183
0.6687902,0.46025088,0.52600527
0.27356952,0.4473321,0.39897412
0.78268397,0.32907665,0.48289898
0.36622968,0.7423737,0.6202519
0.8323657,0.5543607,0.64418197
0.5829716,0.5097149,0.52994734
0.049782176,0.6417679,0.38004702
0.3821231,0.24810521,0.3064474
0.6795222,0.5809534,0.602459
0.20746979,0.40266636,0.34839502
0.7228505,0.636565,0.6498316
0.82668644,0.7480497,0.7530012
0.6604261,0.48285446,0.5371551
0.43574196,0.48862177,0.4745103
0.5653518,0.6690229,0.6239531
0.37752002,0.53113,0.48321164
0.9674501,0.788053,0.8553889
0.6426886,0.59549284,0.59995115
0.070804894,0.20868155,0.17437483
0.10342549,0.50943136,0.35509515
0.98431444,0.57814276,0.79913056
0.21172424,0.6110314,0.47483984
0.43241727,0.76372206,0.65481514
0.29607496,0.6481837,0.53135824
0.039115716,0.3011818,0.19246158
0.5899071,0.6238759,0.60209
0.38031197,0.3392531,0.3662634
0.13672648,0.52657366,0.38610741
0.64039505,0.5658411,0.5812269
0.931643,0.61687267,0.73910147
0.017201802,0.34145933,0.17319785
0.72271687,0.2573879,0.4076125
0.48754606,0.5087511,0.50178385
0.15252179,0.32897285,0.28320205
0.22106229,0.58159333,0.4601294
0.5436459,0.35096353,0.41916382
0.43880588,0.5368417,0.50494796
0.6808966,0.18981844,0.3382645
0.1333149,0.34669378,0.28390363
0.9256949,0.7925801,0.8241457
0.37580174,0.13921641,0.22078572
0.16897155,0.21933775,0.2253998
0.1673041,0.20774564,0.21752234
0.011723456,0.60246396,0.26540515
0.35373148,0.36625564,0.37550125
0.55600905,0.8194015,0.7291921
0.336136,0.8811719,0.7371968
0.4053471,0.76797676,0.6508724
0.73305106,0.84100986,0.78748447
0.8156316,0.3368309,0.50299174
0.55757296,0.45050806,0.48619714
0.09338272,0.68334854,0.45478472
0.29665464,0.16256191,0.2224463
0.8670383,0.27498606,0.4861326
0.14926936,0.159389,0.17982127
0.33691728,0.48305815,0.44131708
0.42000106,0.51412946,0.4854999
0.80574036,0.52957165,0.6179299
0.7527267,0.7722614,0.7440559
0.6328165,0.39494106,0.47377864
0.10040284,0.45937678,0.32541224
0.70098484,0.83776075,0.77724445
0.52257407,0.6547751,0.60296965
0.25099033,0.64189446,0.5108865
0.5692895,0.3587965,0.43157393
0.23637779,0.6365521,0.5016523
0.7691403,0.67503035,0.6884705
0.81005764,0.7282095,0.7349119
0.9736279,0.7632637,0.85226053
0.8520408,0.21041934,0.4237843
0.014730011,0.46915424,0.21723299
0.4888628,0.31438825,0.37985188
0.6967555,0.55766857,0.59402144
0.49266356,0.1406228,0.24661644
0.5169988,0.7340528,0.6550171
0.22210088,0.4586636,0.3867009
0.91098434,0.6113003,0.72004527
0.4253463,0.6225807,0.5548077
0.96557707,0.5450355,0.744106
0.122692026,0.47318283,0.34744218
0.21089908,0.38360718,0.33870453
0.9340856,0.6792778,0.7721272
0.13900414,0.37897873,0.30454475
0.37267193,0.29929686,0.3384304
0.78745955,0.509938,0.59873724
0.9631676,0.641806,0.7847865
0.12682536,0.84408903,0.6178522
0.38652802,0.85283154,0.7197476
0.8484693,0.4842286,0.61200327
0.43398774,0.7870295,0.6735101
0.4016277,0.74331546,0.6310234
0.8614912,0.84057903,0.82382673
0.912546,0.9329338,0.90762424
0.5010171,0.42078078,0.4515276
0.31185204,0.62515754,0.52149653
0.2197897,0.0894794,0.14379814
0.89970785,0.7725836,0.798742
0.0389733,0.23746678,0.16326386
0.6944939,0.21395332,0.3633011
0.94521284,0.77057683,0.8262329
0.013194623,0.3204815,0.15467028
0.47438022,0.42214742,0.44480774
0.5616196,0.29660988,0.38755333
0.9792118,0.52907985,0.7643877
0.8588576,0.8995798,0.86538243
0.5167304,0.3868795,0.43469676
0.23017673,0.18042141,0.2187135
0.84767914,0.77132463,0.7750488
0.29169935,0.5027195,0.43833056
0.8594183,0.81437564,0.8061165
0.7438788,0.2961173,0.44419414
0.07120337,0.16240463,0.14912109
0.26311752,0.2126154,0.25026956
0.9212208,0.5007552,0.66986394
0.57202256,0.33322453,0.41545796
0.42357987,0.65242016,0.57374173
0.23703012,0.6379342,0.5028265
0.8121945,0.2785867,0.45950547
0.9192241,0.87092763,0.86609733
0.1194772,0.24580422,0.22103
0.2117868,0.48146263,0.39589974
0.042166136,0.34064013,0.21405338
0.15309742,0.22702917,0.22425337
0.1186578,0.6126998,0.42687076
0.3632609,0.511977,0.46711498
0.70787877,0.54301083,0.5889474
0.3955909,0.36034977,0.38390526
0.95309776,0.50492996,0.70607257
0.2912112,0.68887156,0.55759245
0.9410697,0.9163188,0.90555817
0.391692,0.667485,0.57452255
0.600029,0.50628895,0.5329029
0.07569258,0.49913272,0.32733244
0.49673027,0.30143234,0.37323284
0.6026936,0.7934054,0.71979964
0.63378054,0.27051768,0.3893649
0.011475297,0.27078518,0.13177153
0.9534002,0.8281967,0.8616814
0.43415046,0.517698,0.49183303
0.094434954,0.1057846,0.12392951
0.15702195,0.5577972,0.41578245
0.9115519,0.5766173,0.7023693
0.20504493,0.6899435,0.5251924
0.9090247,0.6981513,0.7638664
0.13644004,0.11052118,0.14107051
0.83041394,0.3168269,0.49635583
0.24007307,0.6160019,0.48967233
0.71457267,0.85760546,0.7962074
0.57205063,0.62645614,0.5986564
0.9681511,0.90047914,0.91120917
0.8411191,0.27486196,0.47111067
0.28398576,0.58673656,0.48730287
0.06682886,0.38380775,0.2598977
0.2797485,0.61239475,0.5021614
0.043576486,0.31227314,0.20264782
0.23224203,0.3018999,0.29808968
0.20349963,0.44386968,0.37059435
0.34808865,0.49663204,0.45305857
0.45820478,0.5823658,0.53879434
0.104023315,0.40434396,0.2983491
0.43372494,0.25243124,0.32272348
0.79119974,0.5650035,0.632377
0.008547797,0.3300808,0.14214468
0.9377591,0.76919484,0.81987566
0.80496407,0.3820672,0.5280859
0.17017569,0.51101595,0.39467186
0.84348816,0.88541436,0.8500983
0.9208372,0.6766781,0.7606798
0.3731596,0.29518715,0.33587202
0.19829333,0.785501,0.59720606
0.51031333,0.68697065,0.62083536
0.09533238,0.3518109,0.26503837
0.9932249,0.9051327,0.9433474
0.5874017,0.34752724,0.42939457
0.98005843,0.8685474,0.9066899
0.24299227,0.4298201,0.37774244
0.33808303,0.8445402,0.699186
0.13583547,0.17879857,0.1877864
0.82535785,0.67080164,0.7071433
0.19642709,0.31927285,0.29569656
0.38739794,0.18182254,0.25875953
0.2731764,0.74596757,0.5935669
0.5767193,0.47099927,0.504416
0.42254907,0.27365056,0.33462644
0.03938623,0.07195328,0.077105105
0.7168551,0.4093727,0.51053566
0.1331441,0.24180327,0.22489063
0.050995775,0.64326173,0.38270384
0.13286313,0.5587264,0.40278858
0.02980415,0.54924506,0.29348072
0.14932975,0.25630906,0.24020489
0.58421415,0.6681131,0.6285495
0.30319974,0.41820598,0.3915152
0.061020818,0.35106793,0.23854661
0.97238815,0.89837474,0.913447
0.91392493,0.7971911,0.8199689
0.023397325,0.56184065,0.2852329
0.5137701,0.5846265,0.5560357
0.8999562,0.69100726,0.754587
0.123436876,0.6849157,0.47822273
0.63443947,0.80189264,0.7338607
0.9087889,0.73456156,0.78296185
0.07439113,0.44551134,0.2978588
0.9627135,0.81923497,0.8650997
0.10645392,0.598358,0.40938947
0.18921241,0.5481568,0.4257291
0.5027683,0.4639493,0.4786956
0.7097567,0.7041827,0.68732876
0.9874148,0.8781433,0.92138046
0.9248003,0.91155493,0.89552885
0.6127093,0.7119931,0.66503584
0.4362399,0.5935155,0.5394596
0.13308866,0.49446437,0.36555064
0.14416847,0.5107392,0.38110813
0.96170264,0.8295647,0.8692145
0.9490694,0.8636233,0.8775635
0.3617338,0.5727738,0.5041356
0.9510272,0.46256578,0.68123114
0.11891065,0.50933295,0.36541975
0.113433965,0.18378794,0.18198717
0.049684316,0.22748213,0.16861056
0.81097823,0.3172716,0.48718905
0.8966128,0.83235645,0.8321692
0.6581937,0.39071205,0.4790122
0.02061963,0.48137,0.23982847
0.2636188,0.44290128,0.39287013
0.5307345,0.5609137,0.54618245
0.033150766,0.3048426,0.18652627
0.501577,0.7953007,0.6969453
0.96233964,0.8716645,0.8911998
0.24044503,0.4278759,0.3756649
0.2324767,0.39220002,0.351831
0.16646543,0.24063827,0.23759013
0.044091616,0.6903034,0.4032073
0.014335521,0.5318857,0.24306853
0.12275751,0.14849688,0.16332318
0.8885754,0.7273521,0.7679303
0.1105026,0.58445656,0.4037893
0.08947981,0.18114944,0.1694544
0.18295327,0.62336576,0.46979612
0.56219506,0.6359714,0.6018973
0.21580587,0.2890858,0.28470352
0.94721884,0.7828038,0.8339171
0.9729971,0.6876911,0.8193576
0.109126076,0.12870638,0.14510064
0.15168916,0.15397143,0.17693785
0.049234033,0.14560294,0.1264042
0.097932465,0.89338803,0.66024405
0.10798403,0.18750972,0.18186574
0.97232705,0.3664789,0.6651489
0.6473114,0.33397686,0.4382269
0.6868929,0.6377465,0.6391728
0.055388577,0.4242625,0.26875538
0.5151864,0.5495633,0.5347505
0.8969249,0.6783528,0.74607754
0.24152328,0.6012339,0.48075855
0.60637534,0.69915795,0.65483135
0.7259225,0.5650071,0.60817677
0.6144037,0.7492083,0.6907826
0.7538827,0.3794055,0.5049933
0.10996697,0.6840646,0.46826386
0.019732388,0.28628513,0.15707228
0.5150392,0.537073,0.5270321
0.84035033,0.48923025,0.61070126
0.93650097,0.4231446,0.6416629
0.90786785,0.640393,0.73300594
0.19036737,0.5178896,0.40814978
0.16650732,0.31151727,0.27933034
0.078607045,0.33024794,0.24244376
0.1775854,0.5521842,0.42271924
0.02725925,0.18343863,0.12562731
0.1202475,0.18130197,0.183294
0.10318053,0.3375145,0.26240647
0.62115216,0.6023873,0.59778804
0.13362707,0.61320543,0.43676254
0.5407448,0.2664053,0.36046836
0.54719764,0.57058185,0.5568457
0.866526,0.50353783,0.6330914
0.33623475,0.6042024,0.5159483
0.9411416,0.58456606,0.73197114
0.77499,0.4712041,0.57060426
0.41820547,0.6116834,0.5457397
0.48004958,0.5118431,0.50152415
0.065589085,0.28723088,0.21100499
0.8784848,0.63165706,0.71052516
0.2687797,0.22510579,0.26035818
0.8673911,0.78973114,0.79400414
0.9613593,0.516852,0.7238587
0.14868216,0.3877075,0.31419525
0.20461908,0.1854403,0.21487787
0.49815398,0.60417885,0.5638549
0.23768659,0.3486462,0.3280242
0.10310031,0.18907373,0.18059207
0.30318135,0.19964018,0.2518031
0.19173886,0.22907712,0.23940681
0.20644394,0.24919158,0.2569774
0.06943656,0.21942423,0.17918895
0.96819836,0.39021957,0.6697408
0.5226663,0.7261511,0.65092987
0.14176302,0.29597235,0.25973117
0.0075635486,0.7791811,0.3480639
0.18131143,0.5630155,0.43107343
0.028473906,0.14368811,0.10851863
0.6966611,0.7552855,0.7168047
0.80372137,0.5016708,0.6007678
0.042331126,0.69510216,0.40358788
0.33008587,0.62174624,0.5252676
0.9772315,0.7132332,0.8370948
0.79828054,0.4277223,0.5539169
0.4083782,0.6898803,0.5946401
0.09962231,0.7360058,0.4989998
0.066569395,0.21150786,0.17314304
0.20107374,0.82150364,0.6315261
0.29467985,0.85886353,0.7016665
0.5537593,0.16649775,0.28409666
0.12661241,0.75752354,0.53574896
0.9112677,0.6572743,0.7440568
0.11949146,0.4294149,0.3214261
0.5714463,0.34045404,0.42011392
0.636045,0.35153958,0.4465347
0.41696522,0.12744997,0.218562
0.9455071,0.79702586,0.83976203
0.6985899,0.5122689,0.56741077
0.3728162,0.48543945,0.45389393
0.12227088,0.10782066,0.13475345
0.08903136,0.74424183,0.49665162
0.8363931,0.50088894,0.6154873
0.69089156,0.4755477,0.54261816
0.70251334,0.678673,0.66916335
0.47062466,0.46543935,0.4703997
0.6055307,0.45867008,0.5053844
0.61324906,0.64057094,0.6191885
0.075740315,0.06539739,0.087350875
0.08158372,0.5639705,0.36882302
0.08466315,0.17142837,0.16139422
0.061849296,0.14025103,0.13117762
0.6219018,0.4717948,0.5184071
0.28445265,0.2842348,0.3035984
0.9274711,0.35105097,0.5878735
0.24968137,0.2980163,0.30145857
0.9723991,0.6364948,0.7966075
0.8594266,0.7825386,0.7864488
0.35471526,0.49145234,0.45198244
0.24009258,0.18209001,0.2226188
0.39904293,0.6984952,0.5979425
0.24925105,0.39257824,0.35808334
0.98551893,0.48279104,0.76296836
0.0040559554,0.26738855,0.100058295
0.31170058,0.45789975,0.41806993
0.50795645,0.6189626,0.57595354
0.97264796,0.4314149,0.7017954
0.16951436,0.5194354,0.3992906
0.10067717,0.23278432,0.20445585
0.2839945,0.51268154,0.44168594
0.46425912,0.31873158,0.3760855
0.80230266,0.74497217,0.74237615
0.5314235,0.69884694,0.6344956
0.97944605,0.51184624,0.7572985
0.98410994,0.49641985,0.76411253
0.9328414,0.859587,0.8658205
0.91458493,0.27013695,0.5179589
0.100601815,0.4834383,0.3386666
0.28550094,0.42242837,0.388221
0.13999899,0.4645737,0.35254288
0.26238644,0.3790406,0.35460204
0.31368232,0.748651,0.60910904
0.9967874,0.5542952,0.8557084
0.38541555,0.09143656,0.17655535
0.73138124,0.2793954,0.42735296
0.5498214,0.5132117,0.52242196
0.24852407,0.5795402,0.46976727
0.60371006,0.6447862,0.6191289
0.10850924,0.5214817,0.3654535
0.67680573,0.3386792,0.45075727
0.13388713,0.2860756,0.2505346
0.22096455,0.45296106,0.38292092
0.7344242,0.7432214,0.7196342
0.25588536,0.6299774,0.5048647
0.86114544,0.22937644,0.44564474
0.7129466,0.36229935,0.4787375
0.7045006,0.6267781,0.6380162
0.76457304,0.4622059,0.5610215
0.52103835,0.47250968,0.48919407
0.023465006,0.55349565,0.28120017
0.8048364,0.93636256,0.8862428
0.41501555,0.57196647,0.5197334
0.37851846,0.5305296,0.48314735
0.9135538,0.7442667,0.7909651
0.014057916,0.44831795,0.20638554
0.42427585,0.8141597,0.6935802
0.026818385,0.39563963,0.21583223
0.13259953,0.5829177,0.4172574
0.14819452,0.55207574,0.4076014
0.23979975,0.056366924,0.11340146
0.5127443,0.6252781,0.5813047
0.3308421,0.5815954,0.4998733
0.80346525,0.92031544,0.8701352
0.12908031,0.2695827,0.23899697
0.9051498,0.9138602,0.8902632
0.09946893,0.34978196,0.2666095
0.7710846,0.6635815,0.68232054
0.56379753,0.63870066,0.6040756
0.024120426,0.39570317,0.21062163
0.44558346,0.48347098,0.47421965
0.82030314,0.40265775,0.548417
0.050656315,0.10889053,0.10638748
0.04412169,0.43192986,0.25914034
0.9386383,0.503792,0.6882802
0.27275547,0.1554759,0.21121629
0.7060036,0.55448306,0.5951716
0.579726,0.19141889,0.31219348
0.5045408,0.48514134,0.49220335
0.8613352,0.46713436,0.60910565
0.6487888,0.30494288,0.41865087
0.41046262,0.5268713,0.4904937
0.44353333,0.31422374,0.36750016
0.38415802,0.2857866,0.33264267
0.8463396,0.6139808,0.68434274
0.030239243,0.28750727,0.1749541
0.63381803,0.6358021,0.62213296
0.062753916,0.4008128,0.26461327
0.54015243,0.43502817,0.47157118
0.3079665,0.15502743,0.21915188
0.75528073,0.47208422,0.5634041
0.11750175,0.7304952,0.50796866
0.20162465,0.19843026,0.22273804
0.7166175,0.63279474,0.64553607
0.95194024,0.5617378,0.73281384
0.7202872,0.37652922,0.49067074
0.11163598,0.13249584,0.14857966
0.92756486,0.8341849,0.84825563
0.08884222,0.3937421,0.2824508
0.7985322,0.9114762,0.86092013
0.90500236,0.5377109,0.67687184
0.6566655,0.41132766,0.4916535
0.2307357,0.38576016,0.3474202
0.17116462,0.22801287,0.23157845
0.44819462,0.47588837,0.47033906
0.70469683,0.56246305,0.5995037
0.25752184,0.60648614,0.4902425
0.30802634,0.43093577,0.40070826
0.060394358,0.06835536,0.08416203
0.68533313,0.5213192,0.5684758
0.4844475,0.9537691,0.8624033
0.59499025,0.7605699,0.69382674
0.986839,0.9129318,0.93570733
0.55086255,0.41713643,0.46350408
0.9729654,0.6648592,0.8096565
0.67384994,0.75012535,0.70709753
0.3977761,0.22340544,0.29278567
0.38977754,0.4722309,0.45097736
0.6243604,0.6038495,0.5996282
0.015477396,0.17522095,0.10524347
0.6359395,0.7621327,0.70537573
0.84478134,0.45447123,0.59252477
0.13471253,0.28575915,0.25073904
0.9388775,0.8586198,0.86858284
0.73513234,0.83448344,0.78304267
0.82025486,0.45719424,0.58189946
0.052437857,0.66729677,0.40023655
0.22027746,0.47381786,0.39485464
0.3757405,0.24309349,0.3012975
0.397199,0.28967845,0.33874184
0.26197237,0.2629004,0.28323263
